# ctmc


210606_120547_305723 :: res_from_gt_ctmc_210605_204049_3_0_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_2_assoc1_iou0_MOT	66.155	63.311	69.645	81.900	69.040	0.000	90.646	1615.000	1604.000	1099384.000	1027800.000	80389.000	68.067	72.807	73.768	76.961	80.344	68.806	94.222	73.943	69.671	14983.000	3.653	90.646	93.802	87.695	964100.000	135284.000	63700.000	81.900	87.695	93.802	1115.000	441.000	59.000	27.307	0.792	964100.000	63700.000	135284.000	0.000	170.854	76.357
210606_120557_650225 :: res_from_gt_ctmc_210605_204049_3_1_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_2_assoc1_iou1_MOT	66.389	63.566	69.855	82.352	69.226	0.000	90.873	1615.000	1604.000	1099384.000	1026312.000	80389.000	68.169	73.023	73.856	77.145	80.354	68.962	94.096	74.172	69.793	14853.000	3.529	90.873	94.108	87.853	965839.000	133545.000	60473.000	82.352	87.853	94.108	1118.000	440.000	57.000	27.245	0.752	965839.000	60473.000	133545.000	0.000	169.067	76.352
210606_120601_052616 :: res_from_gt_ctmc_210605_204049_3_2_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_2_assoc1_iou2_MOT	66.515	63.713	69.956	82.726	69.350	0.000	91.057	1615.000	1604.000	1099384.000	1024247.000	80389.000	68.194	73.196	73.876	77.279	80.381	69.025	93.934	74.354	69.843	14759.000	3.529	91.057	94.397	87.946	966859.000	132525.000	57388.000	82.726	87.946	94.397	1120.000	438.000	57.000	27.121	0.714	966859.000	57388.000	132525.000	0.000	167.820	76.347
210606_120557_230824 :: res_from_gt_ctmc_210605_204049_3_3_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_2_assoc1_iou3_MOT	66.598	63.818	70.011	83.377	69.598	0.000	91.372	1615.000	1603.000	1099384.000	1018668.000	80389.000	68.093	73.489	73.808	77.487	80.458	69.002	93.499	74.659	69.806	14678.000	3.467	91.372	94.992	88.018	967652.000	131732.000	51016.000	83.377	88.018	94.992	1124.000	435.000	56.000	26.935	0.635	967652.000	51016.000	131732.000	0.000	166.762	76.341
210606_120353_189454 :: res_from_gt_ctmc_210605_204049_3_4_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_2_assoc1_iou4_MOT	66.509	63.734	69.905	84.786	69.783	0.000	92.049	1615.000	1601.000	1099384.000	1004392.000	80389.000	67.641	74.038	73.489	77.849	80.663	68.721	92.388	75.234	69.508	14658.000	3.467	92.049	96.402	88.073	968257.000	131127.000	36135.000	84.786	88.073	96.402	1127.000	432.000	56.000	26.749	0.450	968257.000	36135.000	131127.000	0.000	166.431	76.335
210606_120207_511538 :: res_from_gt_ctmc_210605_204049_3_5_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_2_assoc1_iou5_MOT	65.767	62.889	69.239	88.101	69.845	0.000	93.674	1615.000	1597.000	1099384.000	968569.000	80389.000	66.155	75.09	72.45	78.524	81.163	67.639	89.612	76.331	68.402	14581.000	3.467	93.674	100.000	88.101	968569.000	130815.000	0.000	88.101	88.101	100.000	1128.000	431.000	56.000	26.687	0.000	968569.000	0.000	130815.000	0.000	165.503	76.331
210606_115655_109254 :: res_from_gt_ctmc_210605_204049_3_6_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_2_assoc1_iou6_MOT	62.922	59.523	66.89	80.177	53.746	0.000	88.998	1615.000	1582.000	1099384.000	881453.000	80389.000	61.777	77.051	69.494	79.767	82.287	64.247	82.938	78.371	64.999	21892.000	5.449	88.998	100.000	80.177	881453.000	217931.000	0.000	80.177	80.177	100.000	868.000	659.000	88.000	40.805	0.000	881453.000	0.000	217931.000	0.000	273.046	78.371
210606_115054_366041 :: res_from_gt_ctmc_210605_204049_3_7_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_2_assoc1_iou7_MOT	55.292	50.279	61.029	64.063	25.449	0.000	78.096	1615.000	1564.000	1099384.000	704298.000	80389.000	51.361	80.173	62.78	81.905	84.376	55.961	69.505	81.609	56.722	35962.000	13.622	78.096	100.000	64.063	704298.000	395086.000	0.000	64.063	64.063	100.000	411.000	984.000	220.000	60.929	0.000	704298.000	0.000	395086.000	0.000	561.354	81.609
210606_114247_175279 :: res_from_gt_ctmc_210605_204049_3_8_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_2_assoc1_iou8_MOT	38.094	31.031	46.848	36.920	4.334	0.000	53.930	1615.000	1501.000	1099384.000	405896.000	80389.000	31.258	84.664	47.598	85.485	87.783	38.253	45.042	86.212	38.832	49411.000	39.505	53.930	100.000	36.920	405896.000	693488.000	0.000	36.920	36.920	100.000	70.000	907.000	638.000	56.161	0.000	405896.000	0.000	693488.000	0.000	1338.315	86.212
