# MOT

210529_144552_026639 :: grs:15.0:210529_105213_347551	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_0_46_100_100/active_rand_lost_rand_tracked_rand_glob_MOT	14.354	46.987	4.5482	37.455	44.272	127966.000	11.499	1615.000	38134.000	1099384.000	1136353.000	80389.000	59.605	57.666	4.9744	45.531	78.782	16.291	21.521	62.979	13.554	54557.000	4.892	74.968	11.312	11.692	128539.000	970845.000	1007814.000	49.095	76.229	73.749	715.000	821.000	79.000	50.836	3.711	838048.000	298305.000	261336.000	1678.708	715.700	75.695

#### gt_iou 0.8
210529_210854_157264 :: grs:13.0:210529_105213_347470	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	21.71	36.116	13.32	41.536	7.926	16121.000	21.043	1615.000	17590.000	1099384.000	496139.000	80389.000	36.87	81.7	13.507	85.352	86.837	21.998	25.641	83.348	21.371	14396.000	30.588	60.726	33.835	15.269	167870.000	931514.000	328269.000	43.002	44.065	97.644	128.000	993.000	494.000	61.486	0.145	484449.000	11690.000	614935.000	365.842	326.696	85.152

# lost_tracked_gt_iou

## diou

210610_033045_264747 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_0_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou0_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	56.699	61.022	53.476	79.268	64.458	4102.000	71.811	1615.000	3725.000	1099384.000	1006599.000	80389.000	66.087	72.179	57.225	72.421	80.37	59.317	79.052	73.354	57.988	7289.000	4.520	89.372	75.121	68.781	756168.000	343216.000	250431.000	79.641	85.601	93.491	1041.000	501.000	73.000	31.022	0.815	941082.000	65517.000	158302.000	47.920	85.151	76.489
210610_032549_334247 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_1_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou5_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	58.171	60.893	56.329	79.409	64.272	3721.000	74.822	1615.000	3667.000	1099384.000	1004702.000	80389.000	65.953	72.168	59.798	74.787	80.365	60.839	81.408	73.335	59.7	7239.000	4.582	89.418	78.347	71.600	787158.000	312226.000	217544.000	79.747	85.567	93.631	1038.000	503.000	74.000	31.146	0.796	940715.000	63987.000	158669.000	43.486	84.600	76.502
210610_032643_482542 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_2_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou10_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	59.197	61.029	58.144	79.586	64.520	3294.000	76.565	1615.000	3559.000	1099384.000	1004403.000	80389.000	66.025	72.269	61.406	76.293	80.365	61.861	82.929	73.425	60.89	7159.000	4.830	89.489	80.185	73.257	805378.000	294006.000	199025.000	79.885	85.623	93.720	1042.000	495.000	78.000	30.650	0.785	941326.000	63077.000	158058.000	38.471	83.611	76.507
210610_032936_782315 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_3_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou15_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	60.088	61.3	59.595	79.812	64.830	2703.000	78.331	1615.000	3418.000	1099384.000	1002707.000	80389.000	66.127	72.503	62.823	77.121	80.363	62.689	84.125	73.66	61.966	6956.000	4.582	89.570	82.107	74.887	823291.000	276093.000	179416.000	80.058	85.632	93.888	1047.000	494.000	74.000	30.588	0.762	941425.000	61282.000	157959.000	31.565	81.231	76.501
210610_032542_875774 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_4_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou20_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	60.643	61.708	60.309	80.012	64.520	2207.000	79.158	1615.000	3354.000	1099384.000	1000638.000	80389.000	66.308	72.851	63.384	77.73	80.399	63.148	84.409	74.02	62.479	6752.000	4.582	89.641	83.064	75.603	831165.000	268219.000	169473.000	80.212	85.615	94.064	1042.000	499.000	74.000	30.898	0.739	941241.000	59397.000	158143.000	25.778	78.864	76.491
210610_032521_456791 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_5_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou25_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	60.838	62.023	60.385	80.319	64.334	1942.000	79.332	1615.000	3338.000	1099384.000	999211.000	80389.000	66.459	73.122	63.388	78.012	80.449	63.261	84.359	74.296	62.676	6571.000	4.830	89.782	83.308	75.718	832427.000	266957.000	166784.000	80.496	85.692	94.283	1039.000	498.000	78.000	30.836	0.711	942085.000	57126.000	157299.000	22.663	76.682	76.490
210610_032512_956432 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_6_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou30_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	60.747	62.2	60.039	80.642	64.644	1852.000	79.185	1615.000	3380.000	1099384.000	996902.000	80389.000	66.5	73.336	62.954	78.175	80.5	63.098	83.885	74.518	62.509	6435.000	4.768	89.936	83.255	75.494	829969.000	269415.000	166933.000	80.810	85.744	94.559	1044.000	494.000	77.000	30.588	0.675	942659.000	54243.000	156725.000	21.599	75.049	76.490
210610_034131_570979 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_7_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou35_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	60.569	62.367	59.549	81.250	65.325	1824.000	78.921	1615.000	3533.000	1099384.000	993489.000	80389.000	66.508	73.597	62.372	78.355	80.575	62.838	83.183	74.783	62.206	6306.000	4.768	90.238	83.128	75.121	825863.000	273521.000	167626.000	81.416	85.892	95.047	1055.000	483.000	77.000	29.907	0.612	944283.000	49206.000	155101.000	21.236	73.418	76.479
210610_040524_145708 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_8_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou40_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	60.071	62.276	58.681	81.922	65.387	1965.000	78.331	1615.000	3797.000	1099384.000	985269.000	80389.000	66.223	73.893	61.374	78.585	80.692	62.238	81.94	75.1	61.537	6279.000	4.830	90.560	82.867	74.266	816467.000	282917.000	168802.000	82.100	85.860	95.805	1056.000	481.000	78.000	29.783	0.514	943934.000	41335.000	155450.000	22.886	73.130	76.474
210610_045650_696040 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_9_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou45_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	59.032	62.092	56.885	83.151	65.573	2473.000	76.642	1615.000	4368.000	1099384.000	973886.000	80389.000	65.807	74.287	59.398	78.883	80.876	61.07	79.785	75.513	60.248	6210.000	4.892	91.185	81.580	72.267	794495.000	304889.000	179391.000	83.376	85.980	97.060	1059.000	477.000	79.000	29.536	0.356	945254.000	28632.000	154130.000	28.762	72.226	76.457
210610_054024_483487 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_10_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou50_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	57.477	61.545	54.46	84.672	65.882	3652.000	73.781	1615.000	5203.000	1099384.000	954446.000	80389.000	64.956	74.82	56.763	79.269	81.161	59.345	76.775	76.069	58.402	5059.000	5.201	91.973	79.383	68.918	757670.000	341714.000	196776.000	85.004	85.910	98.956	1064.000	467.000	84.000	28.916	0.124	944483.000	9963.000	154901.000	42.510	58.887	76.487
210610_070101_649147 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_11_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou55_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	55.358	60.548	51.399	82.782	62.043	4938.000	69.391	1615.000	6535.000	1099384.000	925666.000	80389.000	63.588	75.522	53.464	79.766	81.586	57.019	72.895	76.819	55.997	4847.000	6.068	90.896	75.903	63.909	702606.000	396778.000	223060.000	83.231	83.715	99.426	1002.000	515.000	98.000	31.889	0.066	920349.000	5317.000	179035.000	58.986	57.899	77.152
210610_084943_646051 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_12_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou60_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	52.006	58.843	46.72	78.754	55.418	6588.000	63.106	1615.000	8152.000	1099384.000	883753.000	80389.000	61.444	76.436	48.453	80.422	82.174	53.409	67.335	77.777	52.371	6150.000	7.368	88.554	70.805	56.917	625740.000	473644.000	258013.000	79.353	79.870	99.358	895.000	601.000	119.000	37.214	0.071	878077.000	5676.000	221307.000	82.484	77.000	78.198
210610_110431_200525 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_13_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou65_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	47.308	56.023	40.657	72.976	47.183	8488.000	54.851	1615.000	10067.000	1099384.000	825790.000	80389.000	58.182	77.458	42.029	81.253	82.942	48.443	60.086	78.859	47.383	7745.000	10.279	85.009	63.937	48.026	527986.000	571398.000	297804.000	73.748	74.431	99.091	762.000	687.000	166.000	42.539	0.093	818284.000	7506.000	281100.000	114.038	104.056	79.489
210610_130743_222845 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_14_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou70_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	40.433	51.833	32.162	65.407	34.489	10742.000	43.897	1615.000	12324.000	1099384.000	746108.000	80389.000	53.474	78.793	33.11	82.339	83.939	41.255	50.205	80.283	40.306	9828.000	14.489	79.975	54.289	36.844	405058.000	694326.000	341050.000	66.384	67.125	98.908	557.000	824.000	234.000	51.022	0.101	737963.000	8145.000	361421.000	160.029	146.413	81.041
210610_152803_815362 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_15_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou75_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	31.604	45.451	22.453	55.097	19.381	13702.000	32.334	1615.000	15209.000	1099384.000	639541.000	80389.000	46.639	80.173	22.974	83.696	85.199	32.142	38.301	81.733	31.305	12446.000	20.124	72.399	43.959	25.572	281134.000	818250.000	358407.000	56.343	57.258	98.428	313.000	977.000	325.000	60.495	0.125	629485.000	10056.000	469899.000	239.303	217.367	82.888
210610_184831_406039 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_16_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou80_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	21.951	36.163	13.613	41.579	7.802	16253.000	21.142	1615.000	17656.000	1099384.000	496876.000	80389.000	36.92	81.69	13.824	85.33	86.821	22.244	25.917	83.33	21.596	14561.000	30.774	60.782	33.960	15.349	168739.000	930645.000	328137.000	43.057	44.127	97.635	126.000	992.000	497.000	61.424	0.146	485123.000	11753.000	614261.000	368.325	329.981	85.134
210610_223713_457323 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_17_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou85_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	11.988	23.89	6.1424	25.560	1.238	16055.000	11.115	1615.000	17384.000	1099384.000	320557.000	80389.000	24.258	83.195	6.1821	87.295	88.864	12.1	13.748	84.89	11.671	14016.000	52.693	43.496	24.618	7.178	78914.000	1020470.000	241643.000	27.020	28.089	96.335	20.000	744.000	851.000	46.068	0.146	308807.000	11750.000	790577.000	571.574	498.984	87.827
210611_020425_531455 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_18_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou90_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	5.0752	10.602	2.4616	10.322	0.000	10300.000	4.761	1615.000	11430.000	1099384.000	138820.000	80389.000	10.689	84.651	2.467	89.247	91.325	5.0985	5.6673	86.32	4.892	8503.000	85.139	21.208	21.233	2.681	29476.000	1069908.000	109344.000	11.258	11.943	94.581	0.000	240.000	1375.000	14.861	0.094	131298.000	7522.000	968086.000	862.439	711.973	90.915
210611_035047_783019 :: oracle__0_46_odd_lk_diou_MOT__ctmc__210609_103306_0_19_210609_104855_grs	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_diou95_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	1.2732	1.7665	0.91976	1.570	0.000	2125.000	1.186	1615.000	2757.000	1099384.000	22504.000	80389.000	1.7693	86.434	0.92004	91.358	94.064	1.2743	1.3943	88.103	1.2284	1178.000	99.876	3.734	29.559	0.605	6652.000	1092732.000	15852.000	1.763	1.905	93.072	0.000	2.000	1613.000	0.124	0.019	20945.000	1559.000	1078439.000	1115.393	618.321	94.195

## iou

210609_194651_606424 :: oracle__0_46_odd_lk_iou_MOT__ctmc__210609_103613_0_0_210609_105534_x99	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_iou0_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	56.627	61.072	53.304	79.295	63.901	4075.000	71.716	1615.000	3722.000	1099384.000	1006056.000	80389.000	66.101	72.233	57.053	72.396	80.374	59.226	78.882	73.4	57.899	7285.000	4.458	89.382	75.042	68.672	754969.000	344415.000	251087.000	79.665	85.588	93.528	1032.000	511.000	72.000	31.641	0.810	940944.000	65112.000	158440.000	47.612	85.117	76.491
210609_194638_692720 :: oracle__0_46_odd_lk_iou_MOT__ctmc__210609_103613_0_1_210609_105534_x99	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_iou1_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	59.045	60.958	57.911	79.559	64.520	3213.000	76.348	1615.000	3510.000	1099384.000	1003898.000	80389.000	65.963	72.237	61.229	76.174	80.353	61.708	82.819	73.39	60.781	7103.000	4.706	89.468	79.979	73.032	802906.000	296478.000	200992.000	79.851	85.583	93.723	1042.000	497.000	76.000	30.774	0.784	940884.000	63014.000	158500.000	37.543	82.996	76.495
210609_194554_403131 :: oracle__0_46_odd_lk_iou_MOT__ctmc__210609_103613_0_2_210609_105534_x99	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_iou2_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	60.781	61.658	60.626	80.021	64.582	2242.000	79.419	1615.000	3374.000	1099384.000	1001067.000	80389.000	66.289	72.8	63.741	77.754	80.387	63.306	84.686	73.968	62.64	6826.000	4.706	89.650	83.319	75.868	834078.000	265306.000	166989.000	80.224	85.641	94.052	1043.000	496.000	76.000	30.712	0.741	941522.000	59545.000	157862.000	26.179	79.705	76.492
210609_194534_442805 :: oracle__0_46_odd_lk_iou_MOT__ctmc__210609_103613_0_3_210609_105534_x99	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_iou3_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	60.85	62.235	60.216	80.685	65.015	1842.000	79.368	1615.000	3356.000	1099384.000	997254.000	80389.000	66.532	73.346	63.153	78.177	80.502	63.204	84.018	74.529	62.618	6512.000	4.892	89.960	83.432	75.682	832031.000	267353.000	165223.000	80.853	85.782	94.567	1050.000	486.000	79.000	30.093	0.674	943069.000	54185.000	156315.000	21.473	75.914	76.488
210609_200633_409433 :: oracle__0_46_odd_lk_iou_MOT__ctmc__210609_103613_0_4_210609_105534_x99	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_iou4_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	59.945	62.279	58.433	81.903	65.449	1972.000	78.014	1615.000	3782.000	1099384.000	985373.000	80389.000	66.228	73.89	61.108	78.58	80.689	62.108	81.785	75.094	61.415	6208.000	4.644	90.551	82.527	73.969	813203.000	286181.000	172170.000	82.082	85.856	95.790	1057.000	483.000	75.000	29.907	0.516	943888.000	41485.000	155496.000	22.969	72.307	76.475
210609_205628_500820 :: oracle__0_46_odd_lk_iou_MOT__ctmc__210609_103613_0_5_210609_105534_x99	log/no_ibt_ctmc_0_46_100_100_MOT/lk_wrapper_tmpls1/CTMC_iou5_0_46_100_100/active_oracle_lost_oracle_tracked_oracle_glob_MOT	57.429	61.559	54.352	84.673	65.882	3699.000	73.640	1615.000	5246.000	1099384.000	954781.000	80389.000	64.975	74.815	56.64	79.28	81.16	59.297	76.707	76.062	58.344	5100.000	5.201	91.977	79.216	68.797	756339.000	343045.000	198442.000	85.009	85.928	98.942	1064.000	467.000	84.000	28.916	0.126	944680.000	10101.000	154704.000	43.048	59.352	76.487
